ID,Cluster
muhayyer--turku--nimcember--erzurumun_daginda--hulusi_seven,2
muhayyer--turku--nimsofyan--ben_de--adana,1
muhayyer--turku--nimsofyan--bir_nazar--kirsehir,1
muhayyer--turku--nimsofyan--gidecegim_gurbet--,1
muhayyer--turku--nimsofyan--uc_kardestik--diyarbakir,1
muhayyer--turku--raksaksagi--istanbuldan_uskudara--,3
muhayyer--turku--raksaksagi_ii--su_gelir--burdur,1
muhayyer--turku--raksan--sogudun_yapragi--,3
muhayyer--turku--senginsemai--bulandi_gozler--urfa,1
muhayyer--turku--sofyan--agyari_alma--ali_rifat_cagatay,1
muhayyer--turku--sofyan--binip_de--denizli,3
muhayyer--turku--sofyan--cayir_ince--,3
muhayyer--turku--sofyan--el_vurup--tokat-zile,3
muhayyer--turku--sofyan--keklik_gibi--erzincan,1
muhayyer--turku--sofyan--yandim_allah--sivas,1
muhayyer--turku--turkaksagi--vardim_hind--erzincan,3
muhayyer--yuruksemai--yuruksemai--bir_elif--sadullah_aga,1
muhayyer--zeybek--agiraksak--eskisehir--,3
muhayyer--zeybek--aksak--serenler--burdur,1
muhayyerbuselik--kupe--agiraksak--bir--ahmet_avni_konuk,2
muhayyerkurdi--aranagme--nimsofyan--1--,3
muhayyerkurdi--fantezi--duyek--gunlerce_uykusuz--sinan_sipahi,1
muhayyerkurdi--fantezi--sofyan--artik_sevmeyecegim--suat_sayin,3
muhayyerkurdi--kupe--musemmen--bir--ahmet_avni_konuk,2
muhayyerkurdi--mars--semai--tuna_nehri--rumeli,1
muhayyerkurdi--pesrev--devrikebir----asdik_aga,1
muhayyerkurdi--sarki--aksak--askinla_yana_yana--ismet_nedim,1
muhayyerkurdi--sarki--aksak--bilmem_ki--rakim_elkutlu,1
muhayyerkurdi--sarki--aksak--renkler_opuyorken--omer_dilek,1
muhayyerkurdi--sarki--aksak--sevgi_deli--alaeddin_yavasca,1
muhayyerkurdi--sarki--curcuna--aksam_olunca--nazif_girgin,1
muhayyerkurdi--sarki--curcuna--bakisi_cagirir--selahaddin_pinar,1
muhayyerkurdi--sarki--curcuna--sen_gul--emin_ongan,1
muhayyerkurdi--sarki--duyek--bir_kizil--amir_ates,1
muhayyerkurdi--sarki--duyek--icin_icin--sekip_ayhan_ozisik,1
muhayyerkurdi--sarki--duyek--nazli_bir--zeki_muren,1
muhayyerkurdi--sarki--duyek--nemlendi_yine--sinan_sipahi,1
muhayyerkurdi--sarki--duyek--o_beni--sekip_ayhan_ozisik,1
muhayyerkurdi--sarki--duyek--ruzgar_soyluyor--sekip_ayhan_ozisik,1
muhayyerkurdi--sarki--duyek--senden_bana--teoman_alpay,3
muhayyerkurdi--sarki--duyek--unutulmaz_adinla--selahaddin_erkose,1
muhayyerkurdi--sarki--duyek--unutulmus_ne--avni_anil,1
muhayyerkurdi--sarki--duyek--var_mi_hacet--nikogos_aga,1
muhayyerkurdi--sarki--duyek--yasamak_zevki--zeki_muren,1
muhayyerkurdi--sarki--musemmen--ayrilik_var--selahattin_icli,3
muhayyerkurdi--sarki--nimsofyan--bildir_guzel--kipti_husnu_efendi,1
muhayyerkurdi--sarki--nimsofyan--gonlumu_gonlune--omer_sami_gupgup,1
muhayyerkurdi--sarki--nimsofyan--kadehinde_zehir--erol_sayan,1
muhayyerkurdi--sarki--nimsofyan--pembe_kucuk--gundogdu_duran,1
muhayyerkurdi--sarki--semai--duydum_ki--selahattin_altinbas,3
muhayyerkurdi--sarki--semai--elbet_bir--mustafa_seyran,1
muhayyerkurdi--sarki--semai--ne_cikar--gundogdu_duran,2
muhayyerkurdi--sarki--semai--yalniz_kalan--teoman_alpay,1
muhayyerkurdi--sarki--senginsemai--sazinla_benim--esin_seckin,1
muhayyerkurdi--sarki--sofyan--gonul_asik--akin_ozkan,1
muhayyerkurdi--sarki--sofyan--mevsimler_yas--yildirim_gurses,1
muhayyerkurdi--sarki--sofyan--yine_bahar--sadettin_kaynak,1
muhayyerkurdi--sarki--turkaksagi--bin_gulle--emin_ongan,1
muhayyerkurdi--sarki--yuruksemai_ii--hani_o--yusuf_nalkesen,1
muhayyerkurdi--sazsemaisi--aksaksemai----sadi_isilay,1
muhayyerkurdi--seyir--turkaksagi--1--erol_bingol,2
muhayyerkurdi--turku--aksak--bulbulum_altin--,1
muhayyerkurdi--turku--aksak--cubugum_yok--,1
muhayyerkurdi--turku--ciftesofyan--sendeki_kaslar--,1
muhayyerkurdi--turku--duyek--neyleyim_neyleyim--ahmet_gazi_ayhan,1
muhayyerkurdi--turku--oynak--evlerinin_onu--,1
muhayyerkurdi--turku--sofyan--cahildim_dunyanin--kirsehir,1
muhayyerkurdi--turku--sofyan--cokertmeden_ciktim_da--,1
muhayyerkurdi--turku--sofyan--sene_341--ordu,1
muhayyersunbule--kupe--duyek--dilberanin--ahmet_avni_konuk,2
muhayyersunbule--sarki--aksak--acilmamis_bir--haci_arif_bey,1
muhayyersunbule--sarki--duyek--ey_gonca-i--iii_selim,1
muhayyersunbule--sarki--sarkidevrirevani--ey_nihal-i_isve--vardakosta_ahmed_aga,1
murekkep_isfahan--sarki--devrihindi--kalmadi_sabra--udi_nevres_bey,3
mustear--kupe--darb--kimden--ahmet_avni_konuk,3
mustear--sarki--aksak--evvel_benim--sakir_aga,3
mustear--sarki--aksak--gel_ey--rahmi_bey,3
mustear--sarki--aksak--sen_gidersen--mustafa_nafiz_irmak,1
mustear--sarki--aksak--yaprak_nasil--gonul_pacaci,3
mustear--sarki--semai--yare_faset--serif_muhittin_targan,3
mustear--sazsemaisi--aksaksemai----irtical_dede,3
mustear--seyir--duyek--1--erol_bingol,1
mustear--seyir--sofyan--1--sefik_gurmeric,3
neva--agirsemai--aksaksemai--sevdi_bu_gonul--ama_kadri_efendi,3
neva--kar--nimsakil--ey_gulbun-i--itri,1
neva--kupe--duyek--bezme--ahmet_avni_konuk,1
neva--murabba--muhammes--zeyn_eden--dede_efendi,1
neva--murabba--zencir--piyaleler_ki--itri,1
neva--nakis--agir_aksaksemai--ey_gonca-i--dede_efendi,3
neva--nakis--yuruksemai--bir_zaman--hatibzade_osman_efendi,1
neva--pesrev--devrikebir----tanburi_cemil_bey,1
neva--pesrev--devrikebir----zeki_mehmet_aga,1
neva--pesrev--nimberefsan----serif_celebi,3
neva--sarki--aksak--muntazirim_tesrifine--tanburi_mustafa_cavus,1
neva--sarki--duyek--ben_yururum--selahaddin_pinar,3
neva--sarki--turkaksagi--hicran_gonul--sadettin_kaynak,3
neva--sarki--yuruksemai--birlikte_bu--serif_icli,1
neva--sarki--yuruksemai_ii--yine_baglandi--zekai_dede,1
neva--sazsemaisi--aksaksemai----kantemiroglu,1
neva--sazsemaisi--aksaksemai----yusuf_ziya_pasa,3
neva--seyir--semai--1--rauf_yekta,1
neva--seyir--sofyan--1--erol_bingol,2
neva--seyir--sofyan--1--sefik_gurmeric,1
neva--taksim--serbest---tanburi_cemil_bey,1
neva--turku--nimsofyan--ankaranin_tasina--ankara,3
neva--turku--sofyan--canakkale_icinde--,3
neva--yuruksemai--yuruksemai--ey_gonce-dehen--dede_efendi,1
nevabuselik--kupe--agiraksak--buse--ahmet_avni_konuk,3
nevabuselik--sarki--duyek--elbet_gonullerde--sadettin_kaynak,3
neva_kurdi--kupe--musemmen--bir_usul--ahmet_avni_konuk,1
neveser--agirsemai--agir_aksaksemai--mecliste_bu--komurcuzade,0
neveser--agirsemai--aksaksemai--ne_sunbulden--cinucen_tanrikorur,0
neveser--beste--berefsan--o_nihal-i--komurcuzade,3
neveser--beste--cenber--gordum_bugun--rustu_eric,1
neveser--beste--devrikebir--bir_peridir--cinucen_tanrikorur,3
neveser--beste--zencir--nasil_eda--dede_efendi,3
neveser--kupe--devrirevan--dinle--ahmet_avni_konuk,2
neveser--nakis_agirsemai--aksaksemai--heva-yi_aski--muallim_ismail_hakki_bey,3
neveser--pesrev--berefsan_4----numan_aga,3
neveser--pesrev--devrikebir----cinucen_tanrikorur,3
neveser--pesrev--devrikebir----salih_dede,3
neveser--pesrev--hafif--cankurtaran--neyzen_yusuf_pasa,3
neveser--pesrev--muhammes----kantemiroglu,3
neveser--sarki--agiraksak--hangi_bir--rustu_eric,3
neveser--sarki--agirduyek--ey_gozleri--rifat_bey,2
neveser--sarki--aksak--dilber_icre--rifat_bey,3
neveser--sarki--aksak--gonlum_alip--latif_aga,0
neveser--sarki--aksak--o_guzel--alaeddin_yavasca,3
neveser--sarki--aksak--sen_guzellerden--mediha_sen,3
neveser--sarki--aksak--vaslin_ile--muallim_ismail_hakki_bey,3
neveser--sarki--curcuna--bahar_erdi--haci_arif_bey,3
neveser--sarki--curcuna--nale-i_can-gahi--udi_afet_misirliyan,3
neveser--sarki--curcuna--sirdir_senin--neveser_kokdes,0
neveser--sarki--curcuna--verdi_nazim--muallim_ismail_hakki_bey,3
neveser--sarki--devrihindi--eya_mah-i--rifat_bey,2
neveser--sarki--devrihindi--sanma_baran-i--hasim_bey,3
neveser--sarki--devrihindi_8--bekledim_yillarca--rustu_eric,3
neveser--sarki--duyek--gulum_takmis--ekmekci_bagdasar,3
neveser--sarki--musemmen_4--dinle_dilber--erol_sayan,3
neveser--sarki--semai--seni_anlamadan--neveser_kokdes,0
neveser--sarki--senginsemai--saydeyledi_bu--tanburi_ali_efendi,1
neveser--sarki--senginsemai--sesimde_sarkisi--suphi_ziya_ozbekkan,3
neveser--sazsemaisi--aksaksemai----bekir_sitki_sezgin,0
neveser--sazsemaisi--aksaksemai----kanuni_omer_efendi,3
neveser--sazsemaisi--aksaksemai----yusuf_pasa,3
neveser--sazsemaisi--aksaksemai--1--necdet_yasar,3
neveser--seyir--senginsemai--1--erol_bingol,0
neveser--seyir--sofyan--1--sefik_gurmeric,0
neveser--sirto--sofyan----neveser_kokdes,3
neveser--turku--aksak--ferayi--,0
neveser--yuruksemai--yuruksemai_ii_4--dil_degiliz--rustu_eric,3
nevruz--rumeliturkusu---serbest-cok_ezelden--,2
nevruz--sarki--yuruksemai_ii--esmerligi_yildiz--muallim_ismail_hakki_bey,1
nigar--sazsemaisi--aksaksemai----tanburi_reftar_kalfa,0
nihavendikebir--kupe--devrirevan----ahmet_avni_konuk,3
nihavendikebir--seyir--sofyan--1--sefik_gurmeric,0
nihavendirumi--kupe--devrirevan--nesesi--ahmet_avni_konuk,0
nihavent--agirsemai--aksaksemai--gordum_yine--ali_rifat_cagatay,3
nihavent--agirsemai--aksaksemai--seni_hukm-u--muallim_ismail_hakki_bey,3
nihavent--aranagme--agiraksak--1--,3
nihavent--aranagme--turkaksagi--1--,0
nihavent--azeriturku--semai--bir_kara_gozluye--arif_sami_toker,0
nihavent--beste--fahte--aciyaydi_bana--muallim_ismail_hakki_bey,0
nihavent--beste--lenkfahte--zulfun_gorenlerin--ali_rifat_cagatay,0
nihavent--beste--muhammes--naledendir_ney--ali_rifat_cagatay,0
nihavent--fantezi--duyek--bahar_meltemidir--emin_ongan,1
nihavent--fantezi--duyek--gulmedi_bahtim--yildirim_gurses,1
nihavent--fantezi--duyek--kalplerden_dudaklara--sadettin_kaynak,3
nihavent--fantezi--duyek--ufacik_tefeciktin--sekip_ayhan_ozisik,3
nihavent--fantezi--nimsofyan--aksami_suzme--kaptanzade_ali_riza_bey,0
nihavent--fantezi--nimsofyan--ayaginda_halhali--bilge_ozgen,0
nihavent--fantezi--nimsofyan--benim_gonlum--kaptanzade_ali_riza_bey,0
nihavent--fantezi--nimsofyan--gel_gonlumu--erdinc_celikkol,1
nihavent--fantezi--nimsofyan--yemeni_baglamis--ali_ulvi_baradan,0
nihavent--fantezi--semai--benim_guzel--emin_ongan,1
nihavent--fantezi--semai--ne_bildim--alaeddin_yavasca,3
nihavent--fantezi--sofyan--durusun_andirir--unal_narcin,1
nihavent--fantezi--sofyan--menekselendi_sular--sadettin_kaynak,0
nihavent--fantezi--sofyan--mevsimlere_aldanirim--omer_sami_gupgup,3
nihavent--fantezi--sofyan--sarahaten_acaba--ali_rifat_cagatay,0
nihavent--kar--hafif--ey_cerh-i--haci_faik_bey,0
nihavent--karsilama--sofyan----merzifon,1
nihavent--kasaphavasi--duyek----,3
nihavent--longa--nimsofyan----kevser_hanim,3
nihavent--mars--nimsofyan--ey_muhterem--mildan_niyazi_bey,3
nihavent--mars--nimsofyan--izmirin_daglarinda--izzettin_humayi_elcioglu,0
nihavent--mars--sofyan--istiklal_marsi--zeki_ungor,0
nihavent--mars--sofyan--yilmam_olumden--ali_rifat_cagatay,3
nihavent--medhal--sofyan----ali_rifat_cagatay,0
nihavent--pesrev--darbeyn----katip_celebi,0
nihavent--pesrev--devrikebir----kanuni_mehmed_bey,0
nihavent--pesrev--devrikebir----tanburi_buyuk_osman_bey,3
nihavent--pesrev--hafif--mini_mini--huseyin_sadettin_arel,3
nihavent--sarki--agiraksak--ahter-i_duskun--haci_arif_bey,3
nihavent--sarki--agiraksak--akibet_viran--numan_aga,3
nihavent--sarki--agiraksak--ey_nihal-i--udi_arsak_comlekciyan,3
nihavent--sarki--agiraksak--nar-i_askinla--rifat_bey,3
nihavent--sarki--agiraksak--yare_bir_baksin--erol_sayan,3
nihavent--sarki--aksak--bakmiyor_cesm-i--haci_arif_bey,3
nihavent--sarki--aksak--bana_bir--cevdet_cagla,3
nihavent--sarki--aksak--bilmem_bu--munir_nurettin_selcuk,3
nihavent--sarki--aksak--camlica_yolunda--nuri_halil_poyraz,0
nihavent--sarki--aksak--dil-i_nalani--haci_arif_bey,0
nihavent--sarki--aksak--dun_goztepenin--teoman_alpay,3
nihavent--sarki--aksak--dun_kahkahalar--muzaffer_ilkar,3
nihavent--sarki--aksak--gece_sahilden--serif_icli,3
nihavent--sarki--aksak--gel_guzelim--faiz_kapanci,3
nihavent--sarki--aksak--gonlum_yine--seyh_ethem_efendi,3
nihavent--sarki--aksak--hatirlar_misin_beni--vecdi_seyhun,3
nihavent--sarki--aksak--kiz_sen--faize_ergin,0
nihavent--sarki--aksak--koklasam_saclarini--artaki_candan,1
nihavent--sarki--aksak--meyler_suzulsun--haci_arif_bey,0
nihavent--sarki--aksak--mumkun_mu--rakim_elkutlu,3
nihavent--sarki--aksak--ruya_mi--omer_dilek,3
nihavent--sarki--aksak--seni_tenhada--ismet_aga,3
nihavent--sarki--aksak--suzis-i_askinla--musa_sureyya_bey,3
nihavent--sarki--aksak--vuslat_yaya--omer_dilek,0
nihavent--sarki--aksak--yadigar_kaldi--haci_arif_bey,3
nihavent--sarki--aksak--yaz_gunleri--ismail_baha_surelsan,3
nihavent--sarki--aksak--yok_baska--munir_nurettin_selcuk,3
nihavent--sarki--aydin--sozbirligi--muallim_ismail_hakki_bey,0
nihavent--sarki--curcuna--ayrilmak_ne--ekrem_guyer,0
nihavent--sarki--curcuna--baharda_bu--cevdet_cagla,0
nihavent--sarki--curcuna--bahar_bitti--sadettin_kaynak,3
nihavent--sarki--curcuna--cozulme_zulfune--haci_arif_bey,0
nihavent--sarki--curcuna--dun_gece--muhlis_sabahattin,3
nihavent--sarki--curcuna--gecti_omrum--selahaddin_pinar,3
nihavent--sarki--curcuna--gonul_nedir--sadettin_kaynak,3
nihavent--sarki--curcuna--goze_mi--osman_nihat_akin,3
nihavent--sarki--curcuna--guzel_bir--osman_nihat_akin,3
nihavent--sarki--curcuna--husranla_gonul--neveser_kokdes,0
nihavent--sarki--curcuna--saclarina_baglanali--rahmi_bey,3
nihavent--sarki--curcuna--soyle_nedir--haci_arif_bey,3
nihavent--sarki--curcuna--uyur_daim--haci_arif_bey,3
nihavent--sarki--curcuna--vucud_ikliminin--haci_arif_bey,0
nihavent--sarki--curcuna--yagmur_verdim--omer_dilek,0
nihavent--sarki--curcuna--yine_bu--osman_nihat_akin,3
nihavent--sarki--devrihindi--ask_atesi--haci_arif_bey,0
nihavent--sarki--devrihindi--yar_senden--munir_nurettin_selcuk,3
nihavent--sarki--devrituran--sevmek_hem--erol_sayan,0
nihavent--sarki--duyek--aglamakla--sadi_hosses,3
nihavent--sarki--duyek--ahimi_hicranimi--selahattin_inal,1
nihavent--sarki--duyek--ak_duvaklar--omer_dilek,0
nihavent--sarki--duyek--aska_gonul--baki_callioglu,0
nihavent--sarki--duyek--askimin_ilk--arif_sami_toker,3
nihavent--sarki--duyek--askimi_bilmedin--sekip_ayhan_ozisik,1
nihavent--sarki--duyek--askim_bahardi--yildirim_gurses,0
nihavent--sarki--duyek--ayrilik_bukuverdi--arif_sami_toker,0
nihavent--sarki--duyek--biraz_kul--avni_anil,1
nihavent--sarki--duyek--bir_demet--zeki_muren,0
nihavent--sarki--duyek--bir_ihtimal--osman_nihat_akin,3
nihavent--sarki--duyek--bugun_yine--emin_ongan,3
nihavent--sarki--duyek--bulbul_asikmis--zeki_muren,0
nihavent--sarki--duyek--dolmuyor_dolmuyor--sinan_sipahi,0
nihavent--sarki--duyek--doymadim_sana--nevzat_akay,3
nihavent--sarki--duyek--ellerim_boyle--sekip_ayhan_ozisik,3
nihavent--sarki--duyek--ey_ipek--sadettin_kaynak,3
nihavent--sarki--duyek--gecti_hayal--osman_nihat_akin,0
nihavent--sarki--duyek--gizli_ask--zeynettin_maras,0
nihavent--sarki--duyek--gokyuzunde--teoman_alpay,3
nihavent--sarki--duyek--gozlerin_bir--avni_anil,3
nihavent--sarki--duyek--hatirla_mazi-i--munir_nurettin_selcuk,0
nihavent--sarki--duyek--istanbul_biricik--sadettin_kaynak,3
nihavent--sarki--duyek--kirpiklerinin_golgesi--sadettin_kaynak,3
nihavent--sarki--duyek--ruhuma_gecenin--sadettin_kaynak,3
nihavent--sarki--duyek--sarkilar_seni--muzaffer_ilkar,3
nihavent--sarki--duyek--seninle_bu--dursun_karaca,0
nihavent--sarki--duyek--sen_benim--emin_ongan,3
nihavent--sarki--duyek--sevgilim_de_sen--erol_sayan,0
nihavent--sarki--duyek--sevil_neselen--sadettin_oktenay,0
nihavent--sarki--duyek--su_guzeller--necip_mirkelamoglu,0
nihavent--sarki--duyek--unutturamaz_seni--ekrem_guyer,3
nihavent--sarki--duyek--yillari_durduracak--necdet_tokatlioglu,3
nihavent--sarki--duyek--yine_hazan--sekip_ayhan_ozisik,1
nihavent--sarki--kapali_curcuna--kimseye_etmem--kemani_sarkis_efendi,3
nihavent--sarki--nimsofyan--ben_bir--sivelioglu_yorgaki,3
nihavent--sarki--nimsofyan--biz_camlicanin--yesari_asim_arsoy,0
nihavent--sarki--nimsofyan--geldi_yine--arif_sami_toker,3
nihavent--sarki--nimsofyan--gozleri_aska--gundogdu_duran,0
nihavent--sarki--nimsofyan--isil_isil--erol_sayan,0
nihavent--sarki--nimsofyan--istanbulda_yasanan--baki_callioglu,0
nihavent--sarki--semai--bahcemde_acilmaz--munir_nurettin_selcuk,3
nihavent--sarki--semai--bekledim_de--yesari_asim_arsoy,3
nihavent--sarki--semai--benim_gonlum--nazmi_atlig,3
nihavent--sarki--semai--bir_alev--avni_anil,3
nihavent--sarki--semai--bir_kerre--avni_anil,1
nihavent--sarki--semai--bir_nese--nuri_halil_poyraz,0
nihavent--sarki--semai--dil_seni--civan_aga,0
nihavent--sarki--semai--erisdi_nevbahar--arif_sami_toker,1
nihavent--sarki--semai--gelin_kizlar--haci_faik_bey,0
nihavent--sarki--semai--hatirla_ey_peri--muhlis_sabahaddin_ezgi,0
nihavent--sarki--semai--icimde_nice--avni_anil,1
nihavent--sarki--semai--kacsam_birakip--mehves_hanim,3
nihavent--sarki--semai--kalbe_dolan--erol_sayan,3
nihavent--sarki--semai--kanatlari_gumus--mesut_cemil,3
nihavent--sarki--semai--mihrabim_diyerek--avni_anil,3
nihavent--sarki--semai--suzul_guzel--necdet_varol,1
nihavent--sarki--semai--su_gonlumu--erol_sayan,2
nihavent--sarki--semai_8--git_bu--avni_anil,1
nihavent--sarki--senginsemai--bin_gul--lemi_atli,3
nihavent--sarki--senginsemai--bir_asik-i--afet_misirliyan,3
nihavent--sarki--senginsemai--bir_gun--musa_sureyya_bey,3
nihavent--sarki--sofyan--anla_artik--yildirim_gurses,1
nihavent--sarki--sofyan--ben_sana_mecburum--erol_sayan,1
nihavent--sarki--sofyan--gelmedin--ismail_gokce,3
nihavent--sarki--sofyan--gonlumle_oturdum--sekip_memduh_bey,0
nihavent--sarki--sofyan--gul_gul_yuzlu--omer_dilek,0
nihavent--sarki--sofyan--hep_aglatti--erol_sayan,0
nihavent--sarki--sofyan--hep_sen--erol_sayan,3
nihavent--sarki--sofyan--istinye_korfezinde--munir_nurettin_selcuk,3
nihavent--sarki--sofyan--kandilli_yuzerken--munir_nurettin_selcuk,0
nihavent--sarki--sofyan--kanimda_kivilcim--osman_babuscu,0
nihavent--sarki--sofyan--karsida_kandilli--amir_ates,0
nihavent--sarki--sofyan--korfezde_meltem--ismail_otenkaya,3
nihavent--sarki--sofyan--ne_dert--sadettin_kaynak,3
nihavent--sarki--sofyan--sahilde_o--yesari_asim_arsoy,3
nihavent--sarki--sofyan--semalardan_gunes--misirli_udi_ibrahim_efendi,3
nihavent--sarki--sofyan--uc_yil--muhlis_sabahaddin,1
nihavent--sarki--turkaksagi--ben_buy-i--haci_arif_bey,3
nihavent--sarki--turkaksagi--bir_tatli_urperti--fethi_karamahmutoglu,3
nihavent--sarki--turkaksagi--camlarda_safak--yesari_asim_arsoy,3
nihavent--sarki--turkaksagi--korfezdeki_dalgin--osman_nihat_akin,3
nihavent--sarki--turkaksagi--nerelerde_kaldin--sermuezzin_hakki_bey,3
nihavent--sarki--yuruksemai--nedir_a--lemi_atli,3
nihavent--sarki--yuruksemai--tez_gecse_de--sadettin_kaynak,3
nihavent--sarki--yuruksemai_ii--acildi_bahcede--rifat_bey,3
nihavent--sarki--yuruksemai_ii--ates_alevde--ozgen_gurbuz,3
nihavent--sarki--yuruksemai_ii--sevdim_seni--tanburi_cemil_bey,0
nihavent--sarki--yuruksemai_ii--suzup_suzup--rahmi_bey,3
nihavent--sarki--yuruksemai_ii--vucud_ikliminin--haci_arif_bey,0
nihavent--sazeseri--nimsofyan--kanatlarim_olsaydi--serif_muhittin_targan,1
nihavent--sazeseri--nimsofyan--seytanin_ruyasi--muhammet_yildirir,1
nihavent--sazsemaisi--aksaksemai----mesut_cemil,3
nihavent--sazsemaisi--aksaksemai----refik_fersan,3
nihavent--sazsemaisi--aksaksemai----vecdi_seyhun,0
nihavent--sazsemaisi--senginsemai----erzurumlu_hasib_dede,0
nihavent--seyir--semai--1--rauf_yekta,0
nihavent--seyir--sofyan--1--erol_bingol,3
nihavent--seyir--sofyan--1--sefik_gurmeric,0
nihavent--seyir--turkaksagi--1--erol_bingol,0
nihavent--taksim--serbest---tanburi_cemil_bey,0
nihavent--tango--nimsofyan--papatya_gibisin--necdet_koyuturk,0
nihavent--turku--agir_aksaksemai--bir_ates_ver--,3
nihavent--turku--aksak--evlerinin_onu--muzaffer_sarisozen,3
nihavent--turku--azeriyuruksemai--aman_avci--,0
nihavent--turku--nimsofyan--uskudara_gider--,0
nihavent--yuruksemai--yuruksemai--ayrildi_gonul--zeki_duygulu,3
nihavent--yuruksemai--yuruksemai--bu_tab--ali_rifat_cagatay,0
nihavent--yuruksemai--yuruksemai--ruhsarina_aybetme--munir_nurettin_selcuk,3
nikriz--agirsemai--aksaksemai--benim_curmum--akin_ozkan,0
nikriz--aranagme--evfer--1--,0
nikriz--fantezi--yuruksemai_ii--uzaga_gitme--bilge_ozgen,3
nikriz--kupe--devrirevanihindi--halka-i_mecliste--ahmet_avni_konuk,0
nikriz--longa--nimsofyan----haydar_tatliyay,3
nikriz--longa--nimsofyan----tanburi_cemil_bey,1
nikriz--longa--nimsofyan--2--tanburi_cemil_bey,0
nikriz--nakis--yuruksemai--meclis-i_meyde--kassamzade_mehmet_efendi,3
nikriz--pesrev--cenber----mumin_aga,0
nikriz--sarki--aksak--elmas_senin--tanburi_mustafa_cavus,3
nikriz--sarki--aksak--sevdim_seni--sinan_sipahi,0
nikriz--sarki--curcuna--gozumun_yasini--nihal_erkutun,3
nikriz--sarki--curcuna--o_guzel--emin_ongan,0
nikriz--sarki--curcuna--yalovanin_sen--yesari_asim_arsoy,3
nikriz--sarki--devrihindi--her_sabah--omer_dilek,3
nikriz--sarki--duyek--gonul_ne--faize_ergin,3
nikriz--sarki--evfer--yere_dussen--irfan_dogrusoz,0
nikriz--sarki--sofyan--simsiyah--yilmaz_karakoyunlu,3
nikriz--sarki--turkaksagi--bir_destan--selahattin_icli,0
nikriz--sarki--turkaksagi--sevginle_inan--kani_karaca,3
nikriz--sazsemaisi--aksaksemai----refik_fersan,3
nikriz--seyir--duyek--1--erol_bingol,2
nikriz--seyir--duyek--1--sefik_gurmeric,3
nikriz--sirto--nimsofyan----refik_fersan,0
nikriz--sirto--nimsofyan----tanburi_cemil_bey,2
nikriz--turku--ciftesofyan--penceresi_yola--,0
nikriz--turku--devrituran--ben_giderim--,0
nikriz--turku--evfer--dagbasinda_tuter--kadri_sencalar,0
nikriz--turku--nimsofyan--sokak_basi--giresun,0
nikriz--turku--oynak--yoruk_de--,0
nikriz--turku--sofyan--kahve_yemenden--,0
nikriz--turku--turkaksagi--haydar_haydar--erzincan,0
nikriz--turku--turkaksagi--sen_bu--trabzon,0
nikriz--zeybek--agiraksak----izmir,0
nikriz--zeybek--aksak--1--tanburi_cemil_bey,3
nikriz--zeybek--aksak--2--tanburi_cemil_bey,3
nikriz--zeybek--aksak--sobalarinda_guru--denizli,0
nisabur--beste--muhammes--renc-i_hatir--tanburi_ali_efendi,1
nisabur--kupe--musemmen--bezm-i--ahmet_avni_konuk,3
nisabur--seyir--sofyan--1--sefik_gurmeric,3
nisabur--turku--nimsofyan--sultan_murat--,1
nisabur--turku--sofyan--estireyim_mi--bolu,3
nisaburek--agirsemai--agir_aksaksemai--bilmem_ki--necmi_piskin,3
nisaburek--aranagme--duyek--1--,1
nisaburek--beste--hafif--bir_kerre_yuzun--muallim_ismail_hakki_bey,3
nisaburek--kupe--duyek--fasl-i--ahmet_avni_konuk,3
nisaburek--medhal--sofyan----ali_rifat_cagatay,3
nisaburek--pesrev--duyek----fahri_kopuz,3
nisaburek--pesrev--muhammes----tanburi_buyuk_osman_bey,3
nisaburek--sarki--agiraksak--ey_nihal-i--akin_ozkan,3
nisaburek--sarki--aksak--artik_demir--ferit_sidal,3
nisaburek--sarki--aksak--bir_eski--cinucen_tanrikorur,1
nisaburek--sarki--aydin--meclise_gel--tanburi_mustafa_cavus,1
nisaburek--sarki--devrihindi--gonlum_ozler--erdinc_celikkol,1
nisaburek--sarki--duyek--acildi_bahcede--fehmi_tokay,1
nisaburek--sarki--duyek--ayrilik_yari--selahaddin_pinar,1
nisaburek--sarki--duyek--omr-u_beser--yuksel_kip,1
nisaburek--sarki--kapali_curcuna--titrer_yuregim--emin_ongan,1
nisaburek--sarki--musemmen--bin_zeban--yusuf_ziya_pasa,3
nisaburek--sarki--musemmen--gul_yuzun--vecihe_daryal,1
nisaburek--sarki--musemmen--iftirakinla_efendim--cevdet_cagla,1
nisaburek--sarki--semai--aski_fisildar--neveser_kokdes,3
nisaburek--sarki--senginsemai--gormek_ister--garbis_efendi,3
nisaburek--sarki--sofyan--kirdi_gecirdi--medeni_aziz_efendi,3
nisaburek--sarki--turkaksagi--bir_soz_dedi--munir_nurettin_selcuk,1
nisaburek--sarki--turkaksagi--varsin_gonul--lemi_atli,3
nisaburek--sarki--yuruksemai_ii--mest-i_nazim--yusuf_ziya_pasa,3
nisaburek--sarki--yuruksemai_ii--meyledip_bir--ali_rifat_cagatay,1
nisaburek--sazsemaisi--aksaksemai----munir_mazhar_kamsoy,3
nisaburek--seyir--devrihindi--1--erol_bingol,2
nisaburek--seyir--senginsemai--1--erol_bingol,2
nisaburek--seyir--sofyan--1--sefik_gurmeric,2
nisaburek--turku--aksak--fincani_tastan--,3
